customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
TEL106592,Male,1,Yes,Yes,32,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card,98.77,3225.97,Yes
TEL106593,Female,0,No,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,32.23,585.91,No
TEL106594,Female,0,Yes,Yes,33,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,48.43,1490.81,No
TEL106595,Male,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,22.46,267.91,No
TEL106596,Female,0,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.05,1008.75,Yes
TEL106597,Male,0,Yes,No,22,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,25.85,480.7,No
TEL106598,Male,0,No,Yes,21,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,53.58,1094.93,No
TEL106599,Male,0,No,No,54,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,95.37,4739.87,No
TEL106600,Male,1,Yes,Yes,25,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,68.28,1880.31,No
TEL106601,Female,0,Yes,Yes,7,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,60.92,436.84,No
TEL106602,Male,0,No,No,40,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,76.66,2935.93,No
TEL106603,Male,1,Yes,Yes,46,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,77.11,3656.93,Yes
TEL106604,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer,101.47,7535.84,Yes
TEL106605,Male,0,No,No,34,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,97.73,3425.34,No
TEL106606,Female,0,No,Yes,23,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,62.47,1540.69,Yes
TEL106607,Female,0,No,Yes,41,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card,85.21,3671.02,No
TEL106608,Male,0,Yes,No,13,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer,113.15,1600.97,No
TEL106609,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,89.23,1728.05,Yes
TEL106610,Male,0,Yes,No,43,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer,92.38,3899.65,Yes
TEL106611,Male,0,Yes,No,26,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,99.03,2689.85,No
TEL106612,Female,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,35.69,270.01,Yes
TEL106613,Male,0,Yes,No,25,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,72.19,1950.9,No
TEL106614,Male,1,Yes,Yes,32,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer,99.21,3218.78,Yes
TEL106615,Male,0,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,41.26,1050.53,Yes
TEL106616,Male,0,Yes,Yes,9,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Bank transfer,102.44,948.26,No
TEL106617,Female,0,Yes,No,4,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,63.05,205.54,No
TEL106618,Male,0,No,Yes,48,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,114.91,4644.02,No
TEL106619,Male,0,Yes,No,45,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,104.86,4819.28,Yes
TEL106620,Male,0,No,Yes,19,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,No,Electronic check,75.95,1381.96,No
TEL106621,Female,0,Yes,Yes,19,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,83.66,1443.12,No
TEL106622,Female,0,Yes,Yes,24,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer,77.45,1871.71,No
TEL106623,Female,0,No,No,50,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer,109.87,4954.46,No
TEL106624,Female,0,No,No,33,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,92.08,3478.42,No
TEL106625,Female,0,Yes,No,65,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer,104.71,6971.3,No
TEL106626,Female,0,Yes,No,32,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,75.85,2065.37,No
TEL106627,Female,1,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,315.82,Yes
TEL106628,Male,0,No,Yes,20,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,102.32,1903.44,No
TEL106629,Male,0,Yes,No,41,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card,103.72,4255.78,No
TEL106630,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.3,2611.7,No
TEL106631,Male,0,Yes,Yes,34,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Credit card,58.0,2191.07,No
TEL106632,Male,0,No,Yes,55,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,41.12,1825.2,No
TEL106633,Female,0,No,No,38,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card,70.6,2675.3,No
TEL106634,Female,0,Yes,No,36,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Mailed check,53.62,2161.75,No
TEL106635,Male,0,Yes,No,72,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,70.91,4842.57,No
TEL106636,Male,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,29.95,392.12,No
TEL106637,Male,0,No,No,24,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer,64.08,1628.75,No
TEL106638,Female,1,No,No,21,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,63.55,1135.84,No
TEL106639,Male,1,No,No,29,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card,108.31,3043.98,No
TEL106640,Male,0,No,Yes,10,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,95.53,839.71,No
TEL106641,Male,0,Yes,No,28,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,59.56,1689.98,No
TEL106642,Female,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,23.91,429.66,No
TEL106643,Male,0,Yes,Yes,20,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,18.0,372.88,No
TEL106644,Female,0,Yes,No,58,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card,91.4,5008.71,No
TEL106645,Female,0,No,Yes,17,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,95.88,1738.22,Yes
TEL106646,Male,0,No,No,72,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,72.25,5279.67,No
TEL106647,Female,0,Yes,No,33,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Credit card,94.07,3477.85,No
TEL106648,Female,0,Yes,No,5,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card,90.36,494.27,No
TEL106649,Female,0,No,No,55,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,102.59,5845.43,Yes
TEL106650,Male,0,No,Yes,4,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,101.33,456.07,Yes
TEL106651,Female,0,No,No,12,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,76.87,786.51,No
TEL106652,Female,0,Yes,No,38,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,86.45,3463.65,No
TEL106653,Male,0,No,Yes,25,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.2,1294.23,No
TEL106654,Male,0,Yes,No,45,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card,70.99,3536.05,No
TEL106655,Female,0,Yes,Yes,20,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer,91.92,1860.24,Yes
TEL106656,Female,0,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,33.08,656.41,No
TEL106657,Female,0,Yes,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.36,706.86,No
TEL106658,Female,0,No,Yes,39,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,107.35,4476.41,Yes
TEL106659,Male,1,No,Yes,46,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,71.56,3380.27,No
TEL106660,Male,0,Yes,Yes,13,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,109.56,1273.31,No
TEL106661,Female,0,No,No,60,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,56.35,3303.84,No
TEL106662,Male,0,No,Yes,72,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer,89.77,6753.24,No
TEL106663,Male,0,No,No,29,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Credit card,98.17,2915.72,No
TEL106664,Female,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.69,1011.02,No
TEL106665,Male,0,Yes,No,19,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,68.01,1314.91,No
TEL106666,Male,0,No,Yes,54,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,56.86,3151.49,No
TEL106667,Male,1,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,52.2,200.22,No
TEL106668,Male,0,Yes,No,71,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Credit card,62.56,4806.12,No
TEL106669,Male,0,No,No,66,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Mailed check,91.24,6030.82,No
TEL106670,Male,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,23.21,286.52,No
TEL106671,Male,0,Yes,No,17,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,74.32,1374.26,No
TEL106672,Male,0,Yes,Yes,26,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,68.28,1630.34,No
TEL106673,Female,0,Yes,No,50,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer,58.31,3202.4,No
TEL106674,Female,0,Yes,No,9,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Electronic check,106.23,922.96,Yes
TEL106675,Female,0,No,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,36.51,651.64,Yes
TEL106676,Female,0,No,Yes,42,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,94.04,4464.8,No
TEL106677,Male,1,Yes,No,11,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,100.63,1015.56,No
TEL106678,Female,0,Yes,Yes,27,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Credit card,93.81,2790.27,No
TEL106679,Female,0,No,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,34.54,1123.46,No
TEL106680,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card,102.92,1247.5,Yes
TEL106681,Male,0,No,Yes,30,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,113.73,3419.8,No
TEL106682,Female,1,No,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.83,811.64,No
TEL106683,Female,1,No,Yes,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,95.09,1760.63,Yes
TEL106684,Male,1,Yes,No,8,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,62.76,502.05,No
TEL106685,Male,1,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.23,261.52,No
TEL106686,Male,0,No,No,40,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,71.46,3209.09,No
TEL106687,Male,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,24.34,925.12,No
TEL106688,Female,0,No,No,23,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,84.81,1969.39,No
TEL106689,Female,0,Yes,No,26,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.37,438.97,No
TEL106690,Male,0,Yes,Yes,21,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Bank transfer,78.76,1527.89,No
TEL106691,Female,0,No,No,62,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Credit card,87.14,5362.32,No
TEL106692,Female,0,No,No,21,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card,97.42,1869.26,No
TEL106693,Female,0,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.27,2040.12,No
TEL106694,Male,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,26.45,474.27,No
TEL106695,Female,1,No,No,54,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,99.6,5280.86,No
TEL106696,Female,0,Yes,Yes,11,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,91.21,1062.07,No
TEL106697,Female,0,Yes,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.2,824.97,No
TEL106698,Male,0,No,Yes,10,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card,90.65,942.29,Yes
TEL106699,Male,0,Yes,Yes,19,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,64.96,1308.51,No
TEL106700,Female,0,Yes,Yes,53,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card,67.41,3586.66,No
TEL106701,Male,0,No,No,10,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,94.24,893.45,No
TEL106702,Female,0,No,Yes,69,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card,68.95,4903.64,No
TEL106703,Male,0,No,Yes,48,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card,87.5,4202.25,No
TEL106704,Female,0,Yes,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,29.17,1375.88,No
TEL106705,Male,0,Yes,Yes,47,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,81.51,4032.74,No
TEL106706,Male,0,No,No,72,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Credit card,62.84,4715.28,No
TEL106707,Male,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.63,793.06,No
TEL106708,Male,0,Yes,Yes,19,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,100.63,1729.68,Yes
TEL106709,Male,0,No,Yes,42,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,63.61,2434.17,No
TEL106710,Male,0,No,Yes,27,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,101.38,2995.66,Yes
TEL106711,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Credit card,102.32,6554.88,No
TEL106712,Female,0,No,No,29,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,101.42,2749.9,No
TEL106713,Female,0,Yes,Yes,50,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,99.63,5265.31,No
TEL106714,Female,1,No,Yes,14,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,77.11,1129.11,No
TEL106715,Male,1,Yes,Yes,27,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,80.9,2130.51,No
TEL106716,Female,0,Yes,No,27,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,92.56,2390.76,No
TEL106717,Female,0,Yes,No,64,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,73.82,4812.97,No
TEL106718,Male,0,Yes,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,31.79,1357.66,No
TEL106719,Female,1,No,No,14,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.49,597.66,No
TEL106720,Female,0,No,Yes,29,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer,76.54,2173.97,No
TEL106721,Male,0,Yes,No,23,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,76.89,1370.84,No
TEL106722,Male,0,Yes,No,48,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer,59.08,2911.67,No
TEL106723,Male,0,No,Yes,51,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,52.27,2663.88,Yes
TEL106724,Male,0,Yes,No,60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card,107.44,6023.1,No
TEL106725,Female,0,Yes,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,38.24,1831.8,No
TEL106726,Female,0,No,Yes,16,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card,54.59,920.31,No
TEL106727,Female,0,No,No,27,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,72.52,1992.94,Yes
TEL106728,Male,0,No,Yes,54,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card,81.43,4093.54,No
TEL106729,Male,0,Yes,Yes,66,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,74.65,5087.33,No
TEL106730,Female,1,No,No,11,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,59.35,748.52,No
TEL106731,Male,0,No,No,41,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card,68.73,2782.04,No
TEL106732,Female,1,No,Yes,28,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer,45.97,1228.4,Yes
TEL106733,Female,0,Yes,No,35,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer,67.89,2598.86,No
TEL106734,Male,0,No,Yes,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.43,1332.81,No
TEL106735,Female,1,No,No,30,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card,75.73,2188.83,No
TEL106736,Male,0,Yes,No,33,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,86.83,3319.62,No
TEL106737,Male,0,Yes,No,13,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,64.06,876.93,No
TEL106738,Male,0,Yes,No,27,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,82.94,2161.32,No
TEL106739,Male,0,No,No,26,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Credit card,61.15,1643.99,No
TEL106740,Male,0,Yes,Yes,25,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,72.28,1826.75,Yes
TEL106741,Female,0,No,No,25,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,56.48,1449.93,No
TEL106742,Female,1,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,92.97,6702.19,No
TEL106743,Male,0,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.39,1180.05,Yes
TEL106744,Female,0,No,No,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Electronic check,90.09,1025.66,No
TEL106745,Female,1,No,No,7,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card,95.91,584.66,Yes
TEL106746,Male,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,90.22,2384.73,No
TEL106747,Male,0,No,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,42.76,2082.46,No
TEL106748,Male,0,No,No,14,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,104.57,1557.63,No
TEL106749,Female,0,No,No,52,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,70.19,3755.61,No
